HourUTC,HourDK,PriceArea,CentralPowerMWh,LocalPowerMWh,CommercialPowerMWh,LocalPowerSelfConMWh,OffshoreWindLt100MW_MWh,OffshoreWindGe100MW_MWh,OnshoreWindLt50kW_MWh,OnshoreWindGe50kW_MWh,HydroPowerMWh,SolarPowerLt10kW_MWh,SolarPowerGe10Lt40kW_MWh,SolarPowerGe40kW_MWh,SolarPowerSelfConMWh,ExchangeNO_MWh,ExchangeSE_MWh,ExchangeGE_MWh,ExchangeNL_MWh,ExchangeGreatBelt_MWh,GrossConsumptionMWh,GridLossTransmissionMWh,GridLossInterconnectorsMWh,GridLossDistributionMWh,PowerToHeatMWh
2020-01-02T04:00:00,2020-01-02T05:00:00,DK1,685.9501758,300.1641091,114.6643308,28.736564,73.237501,1072.3603,10.714191,2152.143522,2.675963,0,0,0,0,-963.6501,691.005,-1200.417,-700.088,-305.3,1962.196557,112.138884,61.7391,23.638666,8.038742
2020-01-02T04:00:00,2020-01-02T05:00:00,DK2,491.8670244,59.20717013,78.19095085,1.160302,10.6815,59.678225,0.614916,253.868262,0,0,0,0,0,0,651.9627,-585.620992,0,301.4,1323.010058,22.750046,13.070992,21.187359,23.79608
2020-01-02T05:00:00,2020-01-02T06:00:00,DK1,830.306166,319.9509004,113.3440201,29.211544,74.308818,1109.18095,11.05147,2293.033829,2.683973,0,0,0,0,-410.3799,333.962,-1164.8728,-701.718,-578.1,2261.962971,119.940202,35.9069,27.08451,9.966623
2020-01-02T05:00:00,2020-01-02T06:00:00,DK2,574.3553281,66.26321995,76.67789961,1.25893,8.9396,50.189224,0.641087,257.528395,0,0,0,0,0,0,132.8509,-229.113,0,568.6,1508.191584,23.959602,3.963,22.634449,17.80622
2020-01-02T06:00:00,2020-01-02T07:00:00,DK1,778.50825,301.5000211,113.4690798,29.051354,71.372835,1117.141,11.253675,2379.350971,2.6822,0,0,0,0,-302.9772,481.315,-1041.0749,-701.510992,-597.8,2642.281294,118.532312,37.162192,28.176889,57.565071
2020-01-02T06:00:00,2020-01-02T07:00:00,DK2,642.1061069,82.45193971,79.52224939,1.359895,7.7994,44.223126,0.659953,277.325787,0,0,0,0,0,0,83.6003,-98.424,0,587.5,1708.124757,24.6653,2.049,24.817673,6.99721
2020-01-02T07:00:00,2020-01-02T08:00:00,DK1,578.2602031,330.5354113,111.6773604,29.245761,75.492409,1125.3137,11.339227,2427.870975,2.683686,0,0,0,0,-201.6725,579.997,-892.0539,-701.780992,-602.4,2874.508341,118.129981,39.184492,31.964128,67.521898
2020-01-02T07:00:00,2020-01-02T08:00:00,DK2,662.9182319,126.3860219,79.44162987,1.420145,11.6545,50.643326,0.672411,304.084969,0,0,0,0,0.1,0,240.6052,-225.215,0,591.9,1844.611435,25.113224,3.29,27.277654,5.67946
2020-01-02T08:00:00,2020-01-02T09:00:00,DK1,670.3795117,325.0805898,112.3630207,30.339197,75.066207,1131.24625,11.498255,2481.355971,2.687584,0,0,1,1.2,-205.6643,357.814,-743.9528,-701.605008,-601.6,2947.208478,113.860153,32.409308,32.43339,64.602188
2020-01-02T08:00:00,2020-01-02T09:00:00,DK2,685.1916538,139.0518381,80.04566181,1.88983,18.1627,46.223026,0.688942,302.1686,0,0,0,1,1.4,0,287.5781,-255.556,0,591.1,1898.944352,25.619053,4.006,27.988728,3.37852
2020-01-02T09:00:00,2020-01-02T10:00:00,DK1,657.0154102,340.0131182,110.690089,30.777825,74.226704,1127.5931,11.519691,2525.544732,2.692483,0,0,3,4.9,-262.072,555.931,-861.7778,-701.708,-602,3016.346352,119.864203,38.143,32.434835,37.411157
2020-01-02T09:00:00,2020-01-02T10:00:00,DK2,697.2128975,138.7944615,86.06090015,2.775975,20.4126,59.003026,0.686334,289.465886,0,0,0,4,4.7,0,409.815,-354.333,0,591.5,1950.09408,26.163984,5.808,28.532159,2.37375
2020-01-02T10:00:00,2020-01-02T11:00:00,DK1,814.197543,348.4006873,109.6139389,30.955662,73.107549,1108.5456,11.565901,2487.593012,2.695184,0,0,5,6.5,-400.6791,663.833,-970.7902,-701.683984,-602.1,2986.754793,116.370565,44.568084,33.294956,7.403581
2020-01-02T10:00:00,2020-01-02T11:00:00,DK2,736.825269,137.5893391,106.4016899,3.993467,17.4924,77.075426,0.655044,276.962254,0,0,0,6,8.2,0,382.4286,-382.883,0,591.5,1962.240489,26.186542,6.758,28.642657,2.94901
2020-01-02T11:00:00,2020-01-02T12:00:00,DK1,965.1477471,360.9902304,113.7342903,30.604899,76.345436,1064.7134,11.346769,2438.144299,2.704965,0,0,6,6.4,-506.585,712.337,-1005.1186,-701.440016,-602,2973.32542,123.866242,48.399016,31.391246,24.862782
2020-01-02T11:00:00,2020-01-02T12:00:00,DK2,695.4335195,137.6552796,108.3940398,4.496453,15.6294,72.608928,0.638121,283.647397,0,0,0,7,10.8,0,447.563,-407.967,0,591.4,1967.299138,26.934362,7.092,28.35752,5.74887
2020-01-02T12:00:00,2020-01-02T13:00:00,DK1,933.108793,403.8351206,114.9501501,29.820495,77.959711,1029.81755,11.428337,2434.046746,2.712717,0,0,5,4.5,-528.081,604.993,-879.2616,-701.654976,-602.1,2941.075044,115.427434,47.367976,33.22779,8.519743
2020-01-02T12:00:00,2020-01-02T13:00:00,DK2,696.723127,138.8479287,108.5246213,3.553337,11.2635,56.679027,0.61827,291.630785,0,0,0,5,6.3,0,475.0784,-427.658,0,591.6,1958.160996,26.94831,7.583,28.498555,4.09691
2020-01-02T13:00:00,2020-01-02T14:00:00,DK1,961.8421289,342.0404915,115.5072098,29.427843,72.705151,1032.16635,11.55115,2436.988327,2.715147,0,0,3,1.7,-340.8671,345.886,-718.9791,-701.327008,-602.1,2992.25659,116.786014,38.641108,32.006899,60.676201
2020-01-02T13:00:00,2020-01-02T14:00:00,DK2,682.3958672,136.6921905,110.9902182,2.250843,9.3035,73.301024,0.616278,300.122054,0,0,0,3,2.4,0,467.2302,-435.544,0,591.4,1944.158175,26.739766,7.969,28.646661,3.68369
2020-01-02T14:00:00,2020-01-02T15:00:00,DK1,695.5296465,329.1664289,115.5912512,29.696864,73.382305,1044.0495,11.669127,2508.760375,2.711092,0,0,0,0.3,-256.9566,222.844,-510.2192,-701.898016,-602.2,2962.426774,108.778251,32.038616,32.593119,62.135496
2020-01-02T14:00:00,2020-01-02T15:00:00,DK2,671.7524722,135.3677884,110.2689379,1.600269,10.0245,74.689924,0.547544,282.469664,0,0,0,0,0.3,0,533.5885,-458.853,0,591.5,1953.256599,27.766978,8.628,28.76232,5.13696
2020-01-02T15:00:00,2020-01-02T16:00:00,DK1,546.2777813,286.4271505,115.6787201,30.327487,79.087376,1121.128,11.932175,2674.592151,2.712736,0,0,0,0.1,-272.6617,368.075,-565.9505,-701.620992,-602.1,3094.005385,118.747218,34.747692,33.350092,95.306405
2020-01-02T15:00:00,2020-01-02T16:00:00,DK2,665.129062,131.4877609,110.3487115,1.599587,12.0052,82.753624,0.563655,270.186093,0,0,0,0,0,0,417.3899,-238.495,0,591.5,2044.468593,27.22843,3.895,30.601494,7.01931
2020-01-02T16:00:00,2020-01-02T17:00:00,DK1,693.9317412,360.7944306,116.0671794,29.832902,80.857735,1138.5929,11.858653,2767.314984,2.718192,0,0,0,0,-378.9688,434.551,-742.6042,-701.722992,-602.1,3211.123725,117.307363,36.766792,36.058059,9.547988
2020-01-02T16:00:00,2020-01-02T17:00:00,DK2,662.1695884,127.6768888,115.1724695,1.603688,12.0901,99.599424,0.60514,319.500837,0,0,0,0,0,0,416.577,-184.738,0,591.5,2161.757136,28.509122,2.863,34.851835,5.41447
2020-01-02T17:00:00,2020-01-02T18:00:00,DK1,656.1672324,380.1572407,116.7722203,30.356786,83.793022,1142.6913,11.954843,2829.578325,2.696983,0,0,0,0,-384.3799,516.56,-971.309,-701.534992,-597.6,3115.90406,121.190914,38.968892,35.728952,46.906325
2020-01-02T17:00:00,2020-01-02T18:00:00,DK2,669.0532202,128.3454698,112.2996594,1.596743,14.7735,132.673925,0.708922,406.742671,0,0,0,0,0,0,321.7303,-279.758,0,587.1,2095.26641,29.665082,4.208,35.893165,4.5815
2020-01-02T18:00:00,2020-01-02T19:00:00,DK1,579.7505605,376.8543001,115.5936997,30.672183,86.427909,1145.4179,12.21252,2881.585491,2.637929,0,0,0,0,-622.387,518.232,-949.0155,-701.554016,-594.3,2882.127976,121.391172,44.089016,34.71851,20.964681
2020-01-02T18:00:00,2020-01-02T19:00:00,DK2,678.0153408,128.8643192,111.2732909,1.783163,20.1593,179.876525,0.861465,472.162047,0,0,0,0,0,0,269.4082,-489.071,0,583.9,1957.232651,32.73253,9.446,35.7773,5.147
2020-01-02T19:00:00,2020-01-02T20:00:00,DK1,552.2134268,322.4500601,114.6603697,30.617918,86.786502,1144.2003,12.495606,2918.134718,2.629574,0,0,0,0,-767.2813,298.098,-653.211,-701.779024,-593.5,2766.515151,116.294087,42.270324,32.570155,96.721077
2020-01-02T19:00:00,2020-01-02T20:00:00,DK2,674.7180488,120.6166476,109.8336598,2.003935,31.283,179.018824,0.957405,505.612607,0,0,0,0,0,0,213.4709,-599.102992,0,583,1821.412035,32.790066,12.902992,34.880296,8.54656
2020-01-02T20:00:00,2020-01-02T21:00:00,DK1,497.5669004,272.2012007,113.6118902,31.52364,73.735206,1143.7389,12.823998,2566.725135,2.678214,0,0,0,0,-1002.2166,411.467,-49.1894,-701.703968,-599,2773.962116,98.87166,52.064568,29.382911,187.368361
2020-01-02T20:00:00,2020-01-02T21:00:00,DK2,606.4142134,122.0007523,109.4432697,1.904711,35.1357,163.283125,0.912465,478.443653,0,0,0,0,0,0,199.2204,-600.607008,0,588.5,1704.651281,31.514698,12.982008,32.431749,6.28112
2020-01-02T21:00:00,2020-01-02T22:00:00,DK1,510.1533457,267.1966715,111.8165706,31.663276,74.099986,1043.72215,12.920708,2405.304957,2.690473,0,0,0,0,-1355.2568,411.428,372.5918,-701.972976,-581.2,2605.158162,87.649763,64.596776,27.191062,199.620721
2020-01-02T21:00:00,2020-01-02T22:00:00,DK2,608.148436,65.64770919,109.0597205,1.819418,34.2726,198.458525,0.973077,509.960451,0,0,0,0,0,0,102.1316,-599.903984,0,570.9,1601.467553,34.812883,12.953984,33.105514,26.73187
