HourUTC,HourDK,PriceArea,SpotPriceDKK,SpotPriceEUR
2020-01-26T23:00:00+00:00,2020-01-27T00:00:00,DE,209.92,28.09
2020-01-26T23:00:00+00:00,2020-01-27T00:00:00,DK1,146.02,19.54
2020-01-26T23:00:00+00:00,2020-01-27T00:00:00,DK2,146.02,19.54
2020-01-26T23:00:00+00:00,2020-01-27T00:00:00,NO2,146.02,19.54
2020-01-26T23:00:00+00:00,2020-01-27T00:00:00,SE3,146.02,19.54
2020-01-26T23:00:00+00:00,2020-01-27T00:00:00,SE4,146.02,19.54
2020-01-26T23:00:00+00:00,2020-01-27T00:00:00,SYSTEM,146.02,19.54
2020-01-27T00:00:00+00:00,2020-01-27T01:00:00,DE,207.23,27.73
2020-01-27T00:00:00+00:00,2020-01-27T01:00:00,DK1,144.68,19.36
2020-01-27T00:00:00+00:00,2020-01-27T01:00:00,DK2,144.68,19.36
2020-01-27T00:00:00+00:00,2020-01-27T01:00:00,NO2,144.68,19.36
2020-01-27T00:00:00+00:00,2020-01-27T01:00:00,SE3,144.68,19.36
2020-01-27T00:00:00+00:00,2020-01-27T01:00:00,SE4,144.68,19.36
2020-01-27T00:00:00+00:00,2020-01-27T01:00:00,SYSTEM,144.75,19.37
2020-01-27T01:00:00+00:00,2020-01-27T02:00:00,DE,195.27,26.13
2020-01-27T01:00:00+00:00,2020-01-27T02:00:00,DK1,143.86,19.25
2020-01-27T01:00:00+00:00,2020-01-27T02:00:00,DK2,143.86,19.25
2020-01-27T01:00:00+00:00,2020-01-27T02:00:00,NO2,143.86,19.25
2020-01-27T01:00:00+00:00,2020-01-27T02:00:00,SE3,143.86,19.25
2020-01-27T01:00:00+00:00,2020-01-27T02:00:00,SE4,143.86,19.25
2020-01-27T01:00:00+00:00,2020-01-27T02:00:00,SYSTEM,143.93,19.26
2020-01-27T02:00:00+00:00,2020-01-27T03:00:00,DE,174.87,23.4
2020-01-27T02:00:00+00:00,2020-01-27T03:00:00,DK1,144.6,19.35
2020-01-27T02:00:00+00:00,2020-01-27T03:00:00,DK2,144.6,19.35
2020-01-27T02:00:00+00:00,2020-01-27T03:00:00,NO2,144.6,19.35
2020-01-27T02:00:00+00:00,2020-01-27T03:00:00,SE3,144.6,19.35
2020-01-27T02:00:00+00:00,2020-01-27T03:00:00,SE4,144.6,19.35
2020-01-27T02:00:00+00:00,2020-01-27T03:00:00,SYSTEM,144.68,19.36
2020-01-27T03:00:00+00:00,2020-01-27T04:00:00,DE,164.26,21.98
2020-01-27T03:00:00+00:00,2020-01-27T04:00:00,DK1,147.67,19.76
2020-01-27T03:00:00+00:00,2020-01-27T04:00:00,DK2,147.67,19.76
2020-01-27T03:00:00+00:00,2020-01-27T04:00:00,NO2,147.67,19.76
2020-01-27T03:00:00+00:00,2020-01-27T04:00:00,SE3,147.67,19.76
2020-01-27T03:00:00+00:00,2020-01-27T04:00:00,SE4,147.67,19.76
2020-01-27T03:00:00+00:00,2020-01-27T04:00:00,SYSTEM,147.74,19.77
2020-01-27T04:00:00+00:00,2020-01-27T05:00:00,DE,195.57,26.17
2020-01-27T04:00:00+00:00,2020-01-27T05:00:00,DK1,149.83,20.05
2020-01-27T04:00:00+00:00,2020-01-27T05:00:00,DK2,149.83,20.05
2020-01-27T04:00:00+00:00,2020-01-27T05:00:00,NO2,149.83,20.05
2020-01-27T04:00:00+00:00,2020-01-27T05:00:00,SE3,149.83,20.05
2020-01-27T04:00:00+00:00,2020-01-27T05:00:00,SE4,149.83,20.05
2020-01-27T04:00:00+00:00,2020-01-27T05:00:00,SYSTEM,150.43,20.13
2020-01-27T05:00:00+00:00,2020-01-27T06:00:00,DE,215.45,28.83
2020-01-27T05:00:00+00:00,2020-01-27T06:00:00,DK1,154.77,20.71
2020-01-27T05:00:00+00:00,2020-01-27T06:00:00,DK2,154.77,20.71
2020-01-27T05:00:00+00:00,2020-01-27T06:00:00,NO2,154.77,20.71
2020-01-27T05:00:00+00:00,2020-01-27T06:00:00,SE3,154.77,20.71
2020-01-27T05:00:00+00:00,2020-01-27T06:00:00,SE4,154.77,20.71
2020-01-27T05:00:00+00:00,2020-01-27T06:00:00,SYSTEM,156.71,20.97
2020-01-27T06:00:00+00:00,2020-01-27T07:00:00,DE,315.36,42.2
2020-01-27T06:00:00+00:00,2020-01-27T07:00:00,DK1,158.13,21.16
2020-01-27T06:00:00+00:00,2020-01-27T07:00:00,DK2,158.13,21.16
2020-01-27T06:00:00+00:00,2020-01-27T07:00:00,NO2,158.13,21.16
2020-01-27T06:00:00+00:00,2020-01-27T07:00:00,SE3,158.13,21.16
2020-01-27T06:00:00+00:00,2020-01-27T07:00:00,SE4,158.13,21.16
2020-01-27T06:00:00+00:00,2020-01-27T07:00:00,SYSTEM,159.25,21.31
2020-01-27T07:00:00+00:00,2020-01-27T08:00:00,DE,310.58,41.56
2020-01-27T07:00:00+00:00,2020-01-27T08:00:00,DK1,159.25,21.31
2020-01-27T07:00:00+00:00,2020-01-27T08:00:00,DK2,159.25,21.31
2020-01-27T07:00:00+00:00,2020-01-27T08:00:00,NO2,159.25,21.31
2020-01-27T07:00:00+00:00,2020-01-27T08:00:00,SE3,159.25,21.31
2020-01-27T07:00:00+00:00,2020-01-27T08:00:00,SE4,159.25,21.31
2020-01-27T07:00:00+00:00,2020-01-27T08:00:00,SYSTEM,160.07,21.42
2020-01-27T08:00:00+00:00,2020-01-27T09:00:00,DE,301.09,40.29
2020-01-27T08:00:00+00:00,2020-01-27T09:00:00,DK1,159.1,21.29
2020-01-27T08:00:00+00:00,2020-01-27T09:00:00,DK2,159.1,21.29
2020-01-27T08:00:00+00:00,2020-01-27T09:00:00,NO2,159.1,21.29
2020-01-27T08:00:00+00:00,2020-01-27T09:00:00,SE3,159.1,21.29
2020-01-27T08:00:00+00:00,2020-01-27T09:00:00,SE4,159.1,21.29
2020-01-27T08:00:00+00:00,2020-01-27T09:00:00,SYSTEM,159.7,21.37
2020-01-27T09:00:00+00:00,2020-01-27T10:00:00,DE,319.17,42.71
2020-01-27T09:00:00+00:00,2020-01-27T10:00:00,DK1,159.25,21.31
2020-01-27T09:00:00+00:00,2020-01-27T10:00:00,DK2,159.25,21.31
2020-01-27T09:00:00+00:00,2020-01-27T10:00:00,NO2,159.25,21.31
2020-01-27T09:00:00+00:00,2020-01-27T10:00:00,SE3,159.25,21.31
2020-01-27T09:00:00+00:00,2020-01-27T10:00:00,SE4,159.25,21.31
2020-01-27T09:00:00+00:00,2020-01-27T10:00:00,SYSTEM,159.92,21.4
2020-01-27T10:00:00+00:00,2020-01-27T11:00:00,DE,298.55,39.95
2020-01-27T10:00:00+00:00,2020-01-27T11:00:00,DK1,159.17,21.3
2020-01-27T10:00:00+00:00,2020-01-27T11:00:00,DK2,159.17,21.3
2020-01-27T10:00:00+00:00,2020-01-27T11:00:00,NO2,159.17,21.3
2020-01-27T10:00:00+00:00,2020-01-27T11:00:00,SE3,159.17,21.3
2020-01-27T10:00:00+00:00,2020-01-27T11:00:00,SE4,159.17,21.3
2020-01-27T10:00:00+00:00,2020-01-27T11:00:00,SYSTEM,159.85,21.39
2020-01-27T11:00:00+00:00,2020-01-27T12:00:00,DE,284.12,38.02
2020-01-27T11:00:00+00:00,2020-01-27T12:00:00,DK1,159.25,21.31
2020-01-27T11:00:00+00:00,2020-01-27T12:00:00,DK2,159.25,21.31
2020-01-27T11:00:00+00:00,2020-01-27T12:00:00,NO2,159.25,21.31
2020-01-27T11:00:00+00:00,2020-01-27T12:00:00,SE3,159.25,21.31
2020-01-27T11:00:00+00:00,2020-01-27T12:00:00,SE4,159.25,21.31
2020-01-27T11:00:00+00:00,2020-01-27T12:00:00,SYSTEM,159.77,21.38
2020-01-27T12:00:00+00:00,2020-01-27T13:00:00,DE,304.3,40.72
2020-01-27T12:00:00+00:00,2020-01-27T13:00:00,DK1,159.25,21.31
2020-01-27T12:00:00+00:00,2020-01-27T13:00:00,DK2,159.25,21.31
2020-01-27T12:00:00+00:00,2020-01-27T13:00:00,NO2,159.25,21.31
2020-01-27T12:00:00+00:00,2020-01-27T13:00:00,SE3,159.25,21.31
2020-01-27T12:00:00+00:00,2020-01-27T13:00:00,SE4,159.25,21.31
2020-01-27T12:00:00+00:00,2020-01-27T13:00:00,SYSTEM,159.77,21.38
2020-01-27T13:00:00+00:00,2020-01-27T14:00:00,DE,328.29,43.93
2020-01-27T13:00:00+00:00,2020-01-27T14:00:00,DK1,159.77,21.38
2020-01-27T13:00:00+00:00,2020-01-27T14:00:00,DK2,159.77,21.38
2020-01-27T13:00:00+00:00,2020-01-27T14:00:00,NO2,159.77,21.38
2020-01-27T13:00:00+00:00,2020-01-27T14:00:00,SE3,159.77,21.38
2020-01-27T13:00:00+00:00,2020-01-27T14:00:00,SE4,159.77,21.38
2020-01-27T13:00:00+00:00,2020-01-27T14:00:00,SYSTEM,160.3,21.45
2020-01-27T14:00:00+00:00,2020-01-27T15:00:00,DE,337.93,45.22
2020-01-27T14:00:00+00:00,2020-01-27T15:00:00,DK1,161.57,21.62
2020-01-27T14:00:00+00:00,2020-01-27T15:00:00,DK2,161.57,21.62
2020-01-27T14:00:00+00:00,2020-01-27T15:00:00,NO2,160.15,21.43
2020-01-27T14:00:00+00:00,2020-01-27T15:00:00,SE3,161.57,21.62
2020-01-27T14:00:00+00:00,2020-01-27T15:00:00,SE4,161.57,21.62
2020-01-27T14:00:00+00:00,2020-01-27T15:00:00,SYSTEM,161.64,21.63
2020-01-27T15:00:00+00:00,2020-01-27T16:00:00,DE,322.61,43.17
2020-01-27T15:00:00+00:00,2020-01-27T16:00:00,DK1,167.99,22.48
2020-01-27T15:00:00+00:00,2020-01-27T16:00:00,DK2,167.99,22.48
2020-01-27T15:00:00+00:00,2020-01-27T16:00:00,NO2,160.52,21.48
2020-01-27T15:00:00+00:00,2020-01-27T16:00:00,SE3,167.99,22.48
2020-01-27T15:00:00+00:00,2020-01-27T16:00:00,SE4,167.99,22.48
2020-01-27T15:00:00+00:00,2020-01-27T16:00:00,SYSTEM,164.11,21.96
2020-01-27T16:00:00+00:00,2020-01-27T17:00:00,DE,351.83,47.08
2020-01-27T16:00:00+00:00,2020-01-27T17:00:00,DK1,199.98,26.76
2020-01-27T16:00:00+00:00,2020-01-27T17:00:00,DK2,199.98,26.76
2020-01-27T16:00:00+00:00,2020-01-27T17:00:00,NO2,160.52,21.48
2020-01-27T16:00:00+00:00,2020-01-27T17:00:00,SE3,199.98,26.76
2020-01-27T16:00:00+00:00,2020-01-27T17:00:00,SE4,199.98,26.76
2020-01-27T16:00:00+00:00,2020-01-27T17:00:00,SYSTEM,167.47,22.41
2020-01-27T17:00:00+00:00,2020-01-27T18:00:00,DE,382.69,51.21
2020-01-27T17:00:00+00:00,2020-01-27T18:00:00,DK1,172.03,23.02
2020-01-27T17:00:00+00:00,2020-01-27T18:00:00,DK2,172.03,23.02
2020-01-27T17:00:00+00:00,2020-01-27T18:00:00,NO2,160.37,21.46
2020-01-27T17:00:00+00:00,2020-01-27T18:00:00,SE3,172.03,23.02
2020-01-27T17:00:00+00:00,2020-01-27T18:00:00,SE4,172.03,23.02
2020-01-27T17:00:00+00:00,2020-01-27T18:00:00,SYSTEM,164.11,21.96
2020-01-27T18:00:00+00:00,2020-01-27T19:00:00,DE,352.13,47.12
2020-01-27T18:00:00+00:00,2020-01-27T19:00:00,DK1,161.34,21.59
2020-01-27T18:00:00+00:00,2020-01-27T19:00:00,DK2,161.34,21.59
2020-01-27T18:00:00+00:00,2020-01-27T19:00:00,NO2,160.22,21.44
2020-01-27T18:00:00+00:00,2020-01-27T19:00:00,SE3,161.34,21.59
2020-01-27T18:00:00+00:00,2020-01-27T19:00:00,SE4,161.34,21.59
2020-01-27T18:00:00+00:00,2020-01-27T19:00:00,SYSTEM,160.37,21.46
2020-01-27T19:00:00+00:00,2020-01-27T20:00:00,DE,327.77,43.86
2020-01-27T19:00:00+00:00,2020-01-27T20:00:00,DK1,158.05,21.15
2020-01-27T19:00:00+00:00,2020-01-27T20:00:00,DK2,158.05,21.15
2020-01-27T19:00:00+00:00,2020-01-27T20:00:00,NO2,158.05,21.15
2020-01-27T19:00:00+00:00,2020-01-27T20:00:00,SE3,158.05,21.15
2020-01-27T19:00:00+00:00,2020-01-27T20:00:00,SE4,158.05,21.15
2020-01-27T19:00:00+00:00,2020-01-27T20:00:00,SYSTEM,158.13,21.16
2020-01-27T20:00:00+00:00,2020-01-27T21:00:00,DE,303.4,40.6
2020-01-27T20:00:00+00:00,2020-01-27T21:00:00,DK1,157.31,21.05
2020-01-27T20:00:00+00:00,2020-01-27T21:00:00,DK2,157.31,21.05
2020-01-27T20:00:00+00:00,2020-01-27T21:00:00,NO2,157.31,21.05
2020-01-27T20:00:00+00:00,2020-01-27T21:00:00,SE3,157.31,21.05
2020-01-27T20:00:00+00:00,2020-01-27T21:00:00,SE4,157.31,21.05
2020-01-27T20:00:00+00:00,2020-01-27T21:00:00,SYSTEM,157.31,21.05
2020-01-27T21:00:00+00:00,2020-01-27T22:00:00,DE,273.59,36.61
2020-01-27T21:00:00+00:00,2020-01-27T22:00:00,DK1,154.24,20.64
2020-01-27T21:00:00+00:00,2020-01-27T22:00:00,DK2,154.24,20.64
2020-01-27T21:00:00+00:00,2020-01-27T22:00:00,NO2,154.24,20.64
2020-01-27T21:00:00+00:00,2020-01-27T22:00:00,SE3,154.24,20.64
2020-01-27T21:00:00+00:00,2020-01-27T22:00:00,SE4,154.24,20.64
2020-01-27T21:00:00+00:00,2020-01-27T22:00:00,SYSTEM,154.24,20.64
2020-01-27T22:00:00+00:00,2020-01-27T23:00:00,DE,247.66,33.14
2020-01-27T22:00:00+00:00,2020-01-27T23:00:00,DK1,151.7,20.3
2020-01-27T22:00:00+00:00,2020-01-27T23:00:00,DK2,151.7,20.3
2020-01-27T22:00:00+00:00,2020-01-27T23:00:00,NO2,151.7,20.3
2020-01-27T22:00:00+00:00,2020-01-27T23:00:00,SE3,151.7,20.3
2020-01-27T22:00:00+00:00,2020-01-27T23:00:00,SE4,151.7,20.3
2020-01-27T22:00:00+00:00,2020-01-27T23:00:00,SYSTEM,151.7,20.3
2020-01-27T23:00:00+00:00,2020-01-28T00:00:00,DE,205.81,27.54
2020-01-27T23:00:00+00:00,2020-01-28T00:00:00,DK1,150.43,20.13
2020-01-27T23:00:00+00:00,2020-01-28T00:00:00,DK2,150.43,20.13
2020-01-27T23:00:00+00:00,2020-01-28T00:00:00,NO2,150.43,20.13
2020-01-27T23:00:00+00:00,2020-01-28T00:00:00,SE3,150.43,20.13
2020-01-27T23:00:00+00:00,2020-01-28T00:00:00,SE4,150.43,20.13
2020-01-27T23:00:00+00:00,2020-01-28T00:00:00,SYSTEM,150.43,20.13
2020-01-28T00:00:00+00:00,2020-01-28T01:00:00,DE,200.58,26.84
2020-01-28T00:00:00+00:00,2020-01-28T01:00:00,DK1,150.21,20.1
2020-01-28T00:00:00+00:00,2020-01-28T01:00:00,DK2,150.21,20.1
2020-01-28T00:00:00+00:00,2020-01-28T01:00:00,NO2,150.21,20.1
2020-01-28T00:00:00+00:00,2020-01-28T01:00:00,SE3,150.21,20.1
2020-01-28T00:00:00+00:00,2020-01-28T01:00:00,SE4,150.21,20.1
2020-01-28T00:00:00+00:00,2020-01-28T01:00:00,SYSTEM,150.21,20.1
2020-01-28T01:00:00+00:00,2020-01-28T02:00:00,DE,191.61,25.64
2020-01-28T01:00:00+00:00,2020-01-28T02:00:00,DK1,150.21,20.1
2020-01-28T01:00:00+00:00,2020-01-28T02:00:00,DK2,150.21,20.1
2020-01-28T01:00:00+00:00,2020-01-28T02:00:00,NO2,150.21,20.1
2020-01-28T01:00:00+00:00,2020-01-28T02:00:00,SE3,150.21,20.1
2020-01-28T01:00:00+00:00,2020-01-28T02:00:00,SE4,150.21,20.1
2020-01-28T01:00:00+00:00,2020-01-28T02:00:00,SYSTEM,150.21,20.1
2020-01-28T02:00:00+00:00,2020-01-28T03:00:00,DE,186.75,24.99
2020-01-28T02:00:00+00:00,2020-01-28T03:00:00,DK1,150.58,20.15
2020-01-28T02:00:00+00:00,2020-01-28T03:00:00,DK2,150.58,20.15
2020-01-28T02:00:00+00:00,2020-01-28T03:00:00,NO2,150.58,20.15
2020-01-28T02:00:00+00:00,2020-01-28T03:00:00,SE3,150.58,20.15
2020-01-28T02:00:00+00:00,2020-01-28T03:00:00,SE4,150.58,20.15
2020-01-28T02:00:00+00:00,2020-01-28T03:00:00,SYSTEM,150.58,20.15
2020-01-28T03:00:00+00:00,2020-01-28T04:00:00,DE,188.1,25.17
2020-01-28T03:00:00+00:00,2020-01-28T04:00:00,DK1,152.15,20.36
2020-01-28T03:00:00+00:00,2020-01-28T04:00:00,DK2,152.15,20.36
2020-01-28T03:00:00+00:00,2020-01-28T04:00:00,NO2,152.15,20.36
2020-01-28T03:00:00+00:00,2020-01-28T04:00:00,SE3,152.15,20.36
2020-01-28T03:00:00+00:00,2020-01-28T04:00:00,SE4,152.15,20.36
2020-01-28T03:00:00+00:00,2020-01-28T04:00:00,SYSTEM,152.15,20.36
2020-01-28T04:00:00+00:00,2020-01-28T05:00:00,DE,196.69,26.32
2020-01-28T04:00:00+00:00,2020-01-28T05:00:00,DK1,153.94,20.6
2020-01-28T04:00:00+00:00,2020-01-28T05:00:00,DK2,153.94,20.6
2020-01-28T04:00:00+00:00,2020-01-28T05:00:00,NO2,153.94,20.6
2020-01-28T04:00:00+00:00,2020-01-28T05:00:00,SE3,153.94,20.6
2020-01-28T04:00:00+00:00,2020-01-28T05:00:00,SE4,153.94,20.6
2020-01-28T04:00:00+00:00,2020-01-28T05:00:00,SYSTEM,155.36,20.79
2020-01-28T05:00:00+00:00,2020-01-28T06:00:00,DE,237.34,31.76
2020-01-28T05:00:00+00:00,2020-01-28T06:00:00,DK1,158.5,21.21
2020-01-28T05:00:00+00:00,2020-01-28T06:00:00,DK2,158.5,21.21
2020-01-28T05:00:00+00:00,2020-01-28T06:00:00,NO2,158.5,21.21
2020-01-28T05:00:00+00:00,2020-01-28T06:00:00,SE3,158.5,21.21
2020-01-28T05:00:00+00:00,2020-01-28T06:00:00,SE4,158.5,21.21
2020-01-28T05:00:00+00:00,2020-01-28T06:00:00,SYSTEM,160.45,21.47
2020-01-28T06:00:00+00:00,2020-01-28T07:00:00,DE,313.42,41.94
2020-01-28T06:00:00+00:00,2020-01-28T07:00:00,DK1,257.82,34.5
2020-01-28T06:00:00+00:00,2020-01-28T07:00:00,DK2,257.82,34.5
2020-01-28T06:00:00+00:00,2020-01-28T07:00:00,NO2,160.52,21.48
2020-01-28T06:00:00+00:00,2020-01-28T07:00:00,SE3,177.18,23.71
2020-01-28T06:00:00+00:00,2020-01-28T07:00:00,SE4,257.82,34.5
2020-01-28T06:00:00+00:00,2020-01-28T07:00:00,SYSTEM,171.58,22.96
2020-01-28T07:00:00+00:00,2020-01-28T08:00:00,DE,335.84,44.94
2020-01-28T07:00:00+00:00,2020-01-28T08:00:00,DK1,287.93,38.53
2020-01-28T07:00:00+00:00,2020-01-28T08:00:00,DK2,287.93,38.53
2020-01-28T07:00:00+00:00,2020-01-28T08:00:00,NO2,161.42,21.6
2020-01-28T07:00:00+00:00,2020-01-28T08:00:00,SE3,287.93,38.53
2020-01-28T07:00:00+00:00,2020-01-28T08:00:00,SE4,287.93,38.53
2020-01-28T07:00:00+00:00,2020-01-28T08:00:00,SYSTEM,174.12,23.3
2020-01-28T08:00:00+00:00,2020-01-28T09:00:00,DE,331.28,44.33
2020-01-28T08:00:00+00:00,2020-01-28T09:00:00,DK1,257.89,34.51
2020-01-28T08:00:00+00:00,2020-01-28T09:00:00,DK2,257.89,34.51
2020-01-28T08:00:00+00:00,2020-01-28T09:00:00,NO2,161.19,21.57
2020-01-28T08:00:00+00:00,2020-01-28T09:00:00,SE3,174.79,23.39
2020-01-28T08:00:00+00:00,2020-01-28T09:00:00,SE4,174.79,23.39
2020-01-28T08:00:00+00:00,2020-01-28T09:00:00,SYSTEM,171.06,22.89
2020-01-28T09:00:00+00:00,2020-01-28T10:00:00,DE,320.59,42.9
2020-01-28T09:00:00+00:00,2020-01-28T10:00:00,DK1,256.7,34.35
2020-01-28T09:00:00+00:00,2020-01-28T10:00:00,DK2,256.7,34.35
2020-01-28T09:00:00+00:00,2020-01-28T10:00:00,NO2,160.59,21.49
2020-01-28T09:00:00+00:00,2020-01-28T10:00:00,SE3,175.02,23.42
2020-01-28T09:00:00+00:00,2020-01-28T10:00:00,SE4,175.02,23.42
2020-01-28T09:00:00+00:00,2020-01-28T10:00:00,SYSTEM,169.86,22.73
2020-01-28T10:00:00+00:00,2020-01-28T11:00:00,DE,298.4,39.93
2020-01-28T10:00:00+00:00,2020-01-28T11:00:00,DK1,242.57,32.46
2020-01-28T10:00:00+00:00,2020-01-28T11:00:00,DK2,242.57,32.46
2020-01-28T10:00:00+00:00,2020-01-28T11:00:00,NO2,160.15,21.43
2020-01-28T10:00:00+00:00,2020-01-28T11:00:00,SE3,173.67,23.24
2020-01-28T10:00:00+00:00,2020-01-28T11:00:00,SE4,242.57,32.46
2020-01-28T10:00:00+00:00,2020-01-28T11:00:00,SYSTEM,168.44,22.54
2020-01-28T11:00:00+00:00,2020-01-28T12:00:00,DE,253.93,33.98
2020-01-28T11:00:00+00:00,2020-01-28T12:00:00,DK1,253.93,33.98
2020-01-28T11:00:00+00:00,2020-01-28T12:00:00,DK2,253.93,33.98
2020-01-28T11:00:00+00:00,2020-01-28T12:00:00,NO2,160.07,21.42
2020-01-28T11:00:00+00:00,2020-01-28T12:00:00,SE3,171.73,22.98
2020-01-28T11:00:00+00:00,2020-01-28T12:00:00,SE4,247.88,33.17
2020-01-28T11:00:00+00:00,2020-01-28T12:00:00,SYSTEM,167.99,22.48
2020-01-28T12:00:00+00:00,2020-01-28T13:00:00,DE,224.19,30
2020-01-28T12:00:00+00:00,2020-01-28T13:00:00,DK1,224.19,30
2020-01-28T12:00:00+00:00,2020-01-28T13:00:00,DK2,224.19,30
2020-01-28T12:00:00+00:00,2020-01-28T13:00:00,NO2,160,21.41
2020-01-28T12:00:00+00:00,2020-01-28T13:00:00,SE3,171.58,22.96
2020-01-28T12:00:00+00:00,2020-01-28T13:00:00,SE4,218.81,29.28
2020-01-28T12:00:00+00:00,2020-01-28T13:00:00,SYSTEM,167.99,22.48
2020-01-28T13:00:00+00:00,2020-01-28T14:00:00,DE,209.24,28
2020-01-28T13:00:00+00:00,2020-01-28T14:00:00,DK1,209.24,28
2020-01-28T13:00:00+00:00,2020-01-28T14:00:00,DK2,209.24,28
2020-01-28T13:00:00+00:00,2020-01-28T14:00:00,NO2,160.07,21.42
2020-01-28T13:00:00+00:00,2020-01-28T14:00:00,SE3,171.65,22.97
2020-01-28T13:00:00+00:00,2020-01-28T14:00:00,SE4,204.24,27.33
2020-01-28T13:00:00+00:00,2020-01-28T14:00:00,SYSTEM,168.74,22.58
2020-01-28T14:00:00+00:00,2020-01-28T15:00:00,DE,208.57,27.91
2020-01-28T14:00:00+00:00,2020-01-28T15:00:00,DK1,208.57,27.91
2020-01-28T14:00:00+00:00,2020-01-28T15:00:00,DK2,208.57,27.91
2020-01-28T14:00:00+00:00,2020-01-28T15:00:00,NO2,160.3,21.45
2020-01-28T14:00:00+00:00,2020-01-28T15:00:00,SE3,174.79,23.39
2020-01-28T14:00:00+00:00,2020-01-28T15:00:00,SE4,203.56,27.24
2020-01-28T14:00:00+00:00,2020-01-28T15:00:00,SYSTEM,170.53,22.82
2020-01-28T15:00:00+00:00,2020-01-28T16:00:00,DE,221.8,29.68
2020-01-28T15:00:00+00:00,2020-01-28T16:00:00,DK1,221.8,29.68
2020-01-28T15:00:00+00:00,2020-01-28T16:00:00,DK2,221.8,29.68
2020-01-28T15:00:00+00:00,2020-01-28T16:00:00,NO2,160.89,21.53
2020-01-28T15:00:00+00:00,2020-01-28T16:00:00,SE3,176.74,23.65
2020-01-28T15:00:00+00:00,2020-01-28T16:00:00,SE4,216.42,28.96
2020-01-28T15:00:00+00:00,2020-01-28T16:00:00,SYSTEM,173.07,23.16
2020-01-28T16:00:00+00:00,2020-01-28T17:00:00,DE,297.65,39.83
2020-01-28T16:00:00+00:00,2020-01-28T17:00:00,DK1,297.65,39.83
2020-01-28T16:00:00+00:00,2020-01-28T17:00:00,DK2,297.65,39.83
2020-01-28T16:00:00+00:00,2020-01-28T17:00:00,NO2,163.88,21.93
2020-01-28T16:00:00+00:00,2020-01-28T17:00:00,SE3,201.55,26.97
2020-01-28T16:00:00+00:00,2020-01-28T17:00:00,SE4,290.48,38.87
2020-01-28T16:00:00+00:00,2020-01-28T17:00:00,SYSTEM,176.96,23.68
2020-01-28T17:00:00+00:00,2020-01-28T18:00:00,DE,298.77,39.98
2020-01-28T17:00:00+00:00,2020-01-28T18:00:00,DK1,291.6,39.02
2020-01-28T17:00:00+00:00,2020-01-28T18:00:00,DK2,291.6,39.02
2020-01-28T17:00:00+00:00,2020-01-28T18:00:00,NO2,162.24,21.71
2020-01-28T17:00:00+00:00,2020-01-28T18:00:00,SE3,171.88,23
2020-01-28T17:00:00+00:00,2020-01-28T18:00:00,SE4,291.6,39.02
2020-01-28T17:00:00+00:00,2020-01-28T18:00:00,SYSTEM,174.49,23.35
2020-01-28T18:00:00+00:00,2020-01-28T19:00:00,DE,228.82,30.62
2020-01-28T18:00:00+00:00,2020-01-28T19:00:00,DK1,167.84,22.46
2020-01-28T18:00:00+00:00,2020-01-28T19:00:00,DK2,167.84,22.46
2020-01-28T18:00:00+00:00,2020-01-28T19:00:00,NO2,160.89,21.53
2020-01-28T18:00:00+00:00,2020-01-28T19:00:00,SE3,167.84,22.46
2020-01-28T18:00:00+00:00,2020-01-28T19:00:00,SE4,167.84,22.46
2020-01-28T18:00:00+00:00,2020-01-28T19:00:00,SYSTEM,167.25,22.38
2020-01-28T19:00:00+00:00,2020-01-28T20:00:00,DE,192.8,25.8
2020-01-28T19:00:00+00:00,2020-01-28T20:00:00,DK1,160.3,21.45
2020-01-28T19:00:00+00:00,2020-01-28T20:00:00,DK2,160.3,21.45
2020-01-28T19:00:00+00:00,2020-01-28T20:00:00,NO2,160.3,21.45
2020-01-28T19:00:00+00:00,2020-01-28T20:00:00,SE3,160.3,21.45
2020-01-28T19:00:00+00:00,2020-01-28T20:00:00,SE4,160.3,21.45
2020-01-28T19:00:00+00:00,2020-01-28T20:00:00,SYSTEM,160.3,21.45
2020-01-28T20:00:00+00:00,2020-01-28T21:00:00,DE,189.96,25.42
2020-01-28T20:00:00+00:00,2020-01-28T21:00:00,DK1,157.68,21.1
2020-01-28T20:00:00+00:00,2020-01-28T21:00:00,DK2,157.68,21.1
2020-01-28T20:00:00+00:00,2020-01-28T21:00:00,NO2,157.68,21.1
2020-01-28T20:00:00+00:00,2020-01-28T21:00:00,SE3,157.68,21.1
2020-01-28T20:00:00+00:00,2020-01-28T21:00:00,SE4,157.68,21.1
2020-01-28T20:00:00+00:00,2020-01-28T21:00:00,SYSTEM,157.68,21.1
2020-01-28T21:00:00+00:00,2020-01-28T22:00:00,DE,187.12,25.04
2020-01-28T21:00:00+00:00,2020-01-28T22:00:00,DK1,153.12,20.49
2020-01-28T21:00:00+00:00,2020-01-28T22:00:00,DK2,153.12,20.49
2020-01-28T21:00:00+00:00,2020-01-28T22:00:00,NO2,153.12,20.49
2020-01-28T21:00:00+00:00,2020-01-28T22:00:00,SE3,153.12,20.49
2020-01-28T21:00:00+00:00,2020-01-28T22:00:00,SE4,153.12,20.49
2020-01-28T21:00:00+00:00,2020-01-28T22:00:00,SYSTEM,153.12,20.49
2020-01-28T22:00:00+00:00,2020-01-28T23:00:00,DE,150.06,20.08
